"rank" "feature_density_pos" "weighted_feature_density_pos" 
0.48934 0.8170 0.8170
0.48961 0.8169 0.8169
0.48987 0.8169 0.8169
0.49013 0.8167 0.8167
0.49040 0.8169 0.8169
0.49066 0.8170 0.8170
0.49092 0.8169 0.8169
0.49119 0.8169 0.8169
0.49145 0.8169 0.8169
0.49171 0.8169 0.8169
0.49198 0.8170 0.8170
0.49224 0.8169 0.8169
0.49250 0.8169 0.8169
0.49277 0.8169 0.8169
0.49303 0.8169 0.8169
0.49329 0.8170 0.8170
0.49355 0.8169 0.8169
0.49382 0.8169 0.8169
0.49408 0.8167 0.8167
0.49434 0.8169 0.8169
0.49461 0.8170 0.8170
0.49487 0.8169 0.8169
0.49513 0.8169 0.8169
0.49540 0.8169 0.8169
0.49566 0.8170 0.8170
0.49592 0.8169 0.8169
0.49619 0.8169 0.8169
0.49645 0.8169 0.8169
0.49671 0.8169 0.8169
0.49697 0.8170 0.8170
0.49724 0.8169 0.8169
0.49750 0.8169 0.8169
0.49776 0.8167 0.8167
0.49803 0.8169 0.8169
0.49829 0.8170 0.8170
0.49855 0.8169 0.8169
0.49882 0.8169 0.8169
0.49908 0.8169 0.8169
0.49934 0.8169 0.8169
0.49961 0.8170 0.8170
0.49987 0.8169 0.8169
0.50013 0.8169 0.8169
0.50039 0.8169 0.8169
0.50066 0.8169 0.8169
0.50092 0.8169 0.8169
0.50118 0.8169 0.8169
0.50145 0.8171 0.8171
0.50171 0.8167 0.8167
0.50197 0.8169 0.8169
0.50224 0.8169 0.8169
0.50250 0.8169 0.8169
0.50276 0.8169 0.8169
0.50303 0.8169 0.8169
0.50329 0.8169 0.8169
0.50355 0.8169 0.8169
0.50381 0.8171 0.8171
0.50408 0.8169 0.8169
0.50434 0.8169 0.8169
0.50460 0.8169 0.8169
0.50487 0.8169 0.8169
0.50513 0.8169 0.8169
0.50539 0.8167 0.8167
0.50566 0.8169 0.8169
0.50592 0.8169 0.8169
0.50618 0.9830 0.9830
0.50645 0.9830 0.9830
0.50671 0.9830 0.9830
0.50697 0.9828 0.9828
0.50723 0.9828 0.9828
0.50750 0.9830 0.9830
0.50776 0.9828 0.9828
0.50802 0.9828 0.9828
0.50829 0.9830 0.9830
0.50855 0.9828 0.9828
0.50881 0.9832 0.9832
0.50908 0.9828 0.9828
0.50934 0.9828 0.9828
0.50960 0.9830 0.9830
0.50987 0.9828 0.9828
0.51013 0.9830 0.9830
0.51039 0.9828 0.9828
0.51066 0.9828 0.9828
0.51092 0.9830 0.9830
0.51118 0.9828 0.9828
0.51144 0.9830 0.9830
0.51171 0.9830 0.9830
0.51197 0.9828 0.9828
0.51223 0.9830 0.9830
0.51250 0.9828 0.9828
0.51276 0.9828 0.9828
0.51302 0.9830 0.9830
0.51329 0.9828 0.9828
0.51355 0.9830 0.9830
0.51381 0.9828 0.9828
0.51408 0.9830 0.9830
0.51434 0.9830 0.9830
0.51460 0.9828 0.9828
0.51486 0.9828 0.9828
0.51513 0.9830 0.9830
0.51539 0.9828 0.9828
0.51565 0.9830 0.9830
0.51592 0.9828 0.9828
0.51618 0.9828 0.9828
0.51644 0.9832 0.9832
0.51671 0.9828 0.9828
0.51697 0.9830 0.9830
0.51723 0.9828 0.9828
0.51750 0.9828 0.9828
0.51776 0.9830 0.9830
0.51802 0.9828 0.9828
0.51828 0.9830 0.9830
0.51855 0.9828 0.9828
0.51881 0.9828 0.9828
0.51907 0.9832 0.9832
0.51934 0.9828 0.9828
0.51960 0.9828 0.9828
0.51986 0.9830 0.9830
0.52013 0.9828 0.9828
0.52039 0.9830 0.9830
0.52065 0.9828 0.9828
0.52092 0.9828 0.9828
0.52118 0.9830 0.9830
0.52144 0.9830 0.9830
0.52170 0.9830 0.9830
0.52197 0.9828 0.9828
0.52223 0.9828 0.9828
0.52249 0.9830 0.9830
0.52276 0.9828 0.9828
0.52302 0.9828 0.9828
0.52328 0.9830 0.9830
0.52355 0.9828 0.9828
0.52381 0.9830 0.9830
0.52407 0.9830 0.9830
0.52434 0.9828 0.9828
0.52460 0.9830 0.9830
0.52486 0.9828 0.9828
0.52512 0.9830 0.9830
0.52539 0.9828 0.9828
0.52565 0.9828 0.9828
0.52591 0.9830 0.9830
0.52618 0.9828 0.9828
0.52644 0.9830 0.9830
0.52670 0.9830 0.9830
0.52697 0.9828 0.9828
0.52723 0.9830 0.9830
0.52749 0.9828 0.9828
0.52776 0.9828 0.9828
0.52802 0.9830 0.9830
0.52828 0.9828 0.9828
0.52855 0.9830 0.9830
0.52881 0.9828 0.9828
0.52907 0.9830 0.9830
0.52933 0.9830 0.9830
0.52960 0.9828 0.9828
0.52986 0.9830 0.9830
0.53012 0.9828 0.9828
0.53039 0.9828 0.9828
0.53065 0.9830 0.9830
0.53091 0.9828 0.9828
0.53118 0.9828 0.9828
0.53144 0.9832 0.9832
0.53170 0.9828 0.9828
0.53197 0.9830 0.9830
0.53223 0.9828 0.9828
0.53249 0.9828 0.9828
0.53275 0.9830 0.9830
0.53302 0.9828 0.9828
0.53328 0.9830 0.9830
0.53354 0.9828 0.9828
0.53381 0.9828 0.9828
0.53407 0.9832 0.9832
0.53433 0.9828 0.9828
0.53460 0.9828 0.9828
0.53486 0.9830 0.9830
0.53512 0.9828 0.9828
0.53539 0.9830 0.9830
0.53565 0.9828 0.9828
0.53591 0.9828 0.9828
0.53617 0.9830 0.9830
0.53644 0.9830 0.9830
0.53670 0.9830 0.9830
0.53696 0.9828 0.9828
0.53723 0.9828 0.9828
0.53749 0.9830 0.9830
0.53775 0.9828 0.9828
0.53802 0.9828 0.9828
0.53828 0.9830 0.9830
0.53854 0.9828 0.9828
0.53881 0.9830 0.9830
0.53907 0.9830 0.9830
0.53933 0.9828 0.9828
0.53959 0.9830 0.9830
0.53986 0.9828 0.9828
0.54012 0.9830 0.9830
0.54038 0.9828 0.9828
0.54065 0.9828 0.9828
0.54091 0.9830 0.9830
0.54117 0.9828 0.9828
0.54144 0.9830 0.9830
0.54170 0.9830 0.9830
0.54196 0.9828 0.9828
0.54223 0.9830 0.9830
0.54249 0.9828 0.9828
0.54275 0.9828 0.9828
0.54302 0.9830 0.9830
0.54328 0.9828 0.9828
0.54354 0.9830 0.9830
0.54380 0.9828 0.9828
0.54407 0.9830 0.9830
0.54433 0.9830 0.9830
0.54459 0.9828 0.9828
0.54486 0.9830 0.9830
0.54512 0.9828 0.9828
0.54538 0.9828 0.9828
0.54565 0.9830 0.9830
0.54591 0.9828 0.9828
0.54617 0.9828 0.9828
0.54644 0.9830 0.9830
0.54670 0.9830 0.9830
0.54696 0.9830 0.9830
0.54722 0.9828 0.9828
0.54749 0.9828 0.9828
0.54775 0.9830 0.9830
0.54801 0.9828 0.9828
0.54828 0.9830 0.9830
0.54854 0.9828 0.9828
0.54880 0.9828 0.9828
0.54907 0.9832 0.9832
0.54933 0.9828 0.9828
0.54959 0.9828 0.9828
0.54986 0.9830 0.9830
0.55012 0.9828 0.9828
0.55038 0.9830 0.9830
0.55064 0.9828 0.9828
0.55091 0.9828 0.9828
0.55117 0.9830 0.9830
0.55143 0.9828 0.9828
0.55170 0.9832 0.9832
0.55196 0.9828 0.9828
0.55222 0.9828 0.9828
0.55249 0.9830 0.9830
0.55275 0.9828 0.9828
0.55301 0.9830 0.9830
0.55328 0.9828 0.9828
0.55354 0.9828 0.9828
0.55380 0.9830 0.9830
0.55406 0.9830 0.9830
0.55433 0.9828 0.9828
0.55459 0.9830 0.9830
0.55485 0.9828 0.9828
0.55512 0.9830 0.9830
0.55538 0.9828 0.9828
0.55564 0.9828 0.9828
0.55591 0.9830 0.9830
0.55617 0.9828 0.9828
0.55643 0.9830 0.9830
0.55670 0.9830 0.9830
0.55696 0.9828 0.9828
0.55722 0.9830 0.9830
0.55748 0.9828 0.9828
0.55775 0.9828 0.9828
0.55801 0.9830 0.9830
0.55827 0.9828 0.9828
0.55854 0.9830 0.9830
0.55880 0.9828 0.9828
0.55906 0.9830 0.9830
0.55933 0.9830 0.9830
0.55959 0.9828 0.9828
0.55985 0.9830 0.9830
0.56012 0.9828 0.9828
0.56038 0.9828 0.9828
0.56064 0.9830 0.9830
0.56091 0.9828 0.9828
0.56117 0.9828 0.9828
0.56143 0.9830 0.9830
0.56169 0.9830 0.9830
0.56196 0.9830 0.9830
0.56222 0.9828 0.9828
0.56248 0.9828 0.9828
0.56275 0.9830 0.9830
0.56301 0.9828 0.9828
0.56327 0.9830 0.9830
0.56354 0.9828 0.9828
0.56380 0.9828 0.9828
0.56406 0.9830 0.9830
0.56433 0.9830 0.9830
0.56459 0.9830 0.9830
0.56485 0.9828 0.9828
0.56511 0.9828 0.9828
0.56538 0.9830 0.9830
0.56564 0.9828 0.9828
0.56590 0.9828 0.9828
0.56617 0.9830 0.9830
0.56643 0.9828 0.9828
0.56669 0.9832 0.9832
0.56696 0.9828 0.9828
0.56722 0.9828 0.9828
0.56748 0.9830 0.9830
0.56775 0.9828 0.9828
0.56801 0.9830 0.9830
0.56827 0.9828 0.9828
0.56853 0.9828 0.9828
0.56880 0.9830 0.9830
0.56906 0.9828 0.9828
0.56932 0.9830 0.9830
0.56959 0.9830 0.9830
0.56985 0.9828 0.9828
0.57011 0.9830 0.9830
0.57038 0.9828 0.9828
0.57064 0.9828 0.9828
0.57090 0.9830 0.9830
0.57117 0.9828 0.9828
0.57143 0.9830 0.9830
0.57169 0.9830 0.9830
0.57195 0.9828 0.9828
0.57222 0.9830 0.9830
0.57248 0.9828 0.9828
0.57274 0.9828 0.9828
0.57301 0.9830 0.9830
0.57327 0.9828 0.9828
0.57353 0.9830 0.9830
0.57380 0.9828 0.9828
0.57406 0.9828 0.9828
0.57432 0.9832 0.9832
0.57459 0.9828 0.9828
0.57485 0.9830 0.9830
0.57511 0.9828 0.9828
0.57537 0.9828 0.9828
0.57564 0.9830 0.9830
0.57590 1.1359 1.1359
0.57616 1.1362 1.1362
0.57643 1.1359 1.1359
0.57669 1.1364 1.1364
0.57695 1.1359 1.1359
0.57722 1.1362 1.1362
0.57748 1.1359 1.1359
0.57774 1.1362 1.1362
0.57801 1.1359 1.1359
0.57827 1.1362 1.1362
0.57853 1.1359 1.1359
0.57880 1.1362 1.1362
0.57906 1.1359 1.1359
0.57932 1.1364 1.1364
0.57958 1.1359 1.1359
0.57985 1.1362 1.1362
0.58011 1.1359 1.1359
0.58037 1.1362 1.1362
0.58064 1.1359 1.1359
0.58090 1.1362 1.1362
0.58116 1.1359 1.1359
0.58143 1.1362 1.1362
0.58169 1.1362 1.1362
0.58195 1.1362 1.1362
0.58222 1.1359 1.1359
0.58248 1.1362 1.1362
0.58274 1.1359 1.1359
0.58300 1.1362 1.1362
0.58327 1.1359 1.1359
0.58353 1.1362 1.1362
0.58379 1.1359 1.1359
0.58406 1.1362 1.1362
0.58432 1.1362 1.1362
0.58458 1.1362 1.1362
0.58485 1.1359 1.1359
0.58511 1.1362 1.1362
0.58537 1.1359 1.1359
0.58564 1.1362 1.1362
0.58590 1.1359 1.1359
0.58616 1.1362 1.1362
0.58642 1.1359 1.1359
0.58669 1.1364 1.1364
0.58695 1.1359 1.1359
0.58721 1.1362 1.1362
0.58748 1.1359 1.1359
0.58774 1.1362 1.1362
0.58800 1.1359 1.1359
0.58827 1.1362 1.1362
0.58853 1.1359 1.1359
0.58879 1.1362 1.1362
0.58906 1.1359 1.1359
0.58932 1.1364 1.1364
0.58958 1.1359 1.1359
0.58984 1.1362 1.1362
0.59011 1.1359 1.1359
0.59037 1.1362 1.1362
0.59063 1.1359 1.1359
0.59090 1.1362 1.1362
0.59116 1.1359 1.1359
0.59142 1.1362 1.1362
0.59169 1.1359 1.1359
0.59195 1.1364 1.1364
0.59221 1.1359 1.1359
0.59248 1.1362 1.1362
0.59274 1.1359 1.1359
0.59300 1.1362 1.1362
0.59326 1.1359 1.1359
0.59353 1.1362 1.1362
0.59379 1.1359 1.1359
0.59405 1.1362 1.1362
0.59432 1.1362 1.1362
0.59458 1.1362 1.1362
0.59484 1.1359 1.1359
0.59511 1.1362 1.1362
0.59537 1.1359 1.1359
0.59563 1.1362 1.1362
0.59590 1.1359 1.1359
0.59616 1.1362 1.1362
0.59642 1.1359 1.1359
0.59669 1.1362 1.1362
0.59695 1.1362 1.1362
0.59721 1.1362 1.1362
0.59747 1.1359 1.1359
0.59774 1.1362 1.1362
0.59800 1.1359 1.1359
0.59826 1.1362 1.1362
0.59853 1.1359 1.1359
0.59879 1.1362 1.1362
0.59905 1.1359 1.1359
0.59932 1.1364 1.1364
0.59958 1.1359 1.1359
0.59984 1.1362 1.1362
0.60011 1.1359 1.1359
0.60037 1.1362 1.1362
0.60063 1.1359 1.1359
0.60089 1.1362 1.1362
0.60116 1.1359 1.1359
0.60142 1.1362 1.1362
0.60168 1.1359 1.1359
0.60195 1.1364 1.1364
0.60221 1.1359 1.1359
0.60247 1.1362 1.1362
0.60274 1.1359 1.1359
0.60300 1.1362 1.1362
0.60326 1.1359 1.1359
0.60353 1.1362 1.1362
0.60379 1.1359 1.1359
0.60405 1.1362 1.1362
0.60431 1.1362 1.1362
0.60458 1.1362 1.1362
0.60484 1.1359 1.1359
0.60510 1.1362 1.1362
0.60537 1.1359 1.1359
0.60563 1.1362 1.1362
0.60589 1.1359 1.1359
0.60616 1.1362 1.1362
0.60642 1.1359 1.1359
0.60668 1.1362 1.1362
0.60695 1.1362 1.1362
0.60721 1.1362 1.1362
0.60747 1.1359 1.1359
0.60773 1.1362 1.1362
0.60800 1.1359 1.1359
0.60826 1.1362 1.1362
0.60852 1.1359 1.1359
0.60879 1.1362 1.1362
0.60905 1.1359 1.1359
0.60931 1.1364 1.1364
0.60958 1.1359 1.1359
0.60984 1.1362 1.1362
0.61010 1.1359 1.1359
0.61037 1.1362 1.1362
0.61063 1.1359 1.1359
0.61089 1.1362 1.1362
0.61115 1.1359 1.1359
0.61142 1.1362 1.1362
0.61168 1.1359 1.1359
0.61194 1.1364 1.1364
0.61221 1.1359 1.1359
0.61247 1.1362 1.1362
0.61273 1.1359 1.1359
0.61300 1.1362 1.1362
0.61326 1.1359 1.1359
0.61352 1.1362 1.1362
0.61379 1.1359 1.1359
0.61405 1.1362 1.1362
0.61431 1.1359 1.1359
0.61458 1.1364 1.1364
0.61484 1.1359 1.1359
0.61510 1.1362 1.1362
0.61536 1.1359 1.1359
0.61563 1.1362 1.1362
0.61589 1.1359 1.1359
0.61615 1.1359 1.1359
0.61642 1.1362 1.1362
0.61668 1.1359 1.1359
0.61694 1.1364 1.1364
0.61721 1.1359 1.1359
0.61747 1.1362 1.1362
0.61773 1.1359 1.1359
0.61800 1.1362 1.1362
0.61826 1.1359 1.1359
0.61852 1.1362 1.1362
0.61878 1.1359 1.1359
0.61905 1.1362 1.1362
0.61931 1.1359 1.1359
0.61957 1.1364 1.1364
0.61984 1.1359 1.1359
0.62010 1.1362 1.1362
0.62036 1.1359 1.1359
0.62063 1.1362 1.1362
0.62089 1.1359 1.1359
0.62115 1.1362 1.1362
0.62142 1.1359 1.1359
0.62168 1.1362 1.1362
0.62194 1.1362 1.1362
0.62220 1.1362 1.1362
0.62247 1.1359 1.1359
0.62273 1.1362 1.1362
0.62299 1.1359 1.1359
0.62326 1.1362 1.1362
0.62352 1.1359 1.1359
0.62378 1.1362 1.1362
0.62405 1.1359 1.1359
0.62431 1.1362 1.1362
0.62457 1.1362 1.1362
0.62484 1.1362 1.1362
0.62510 1.1359 1.1359
0.62536 1.1362 1.1362
0.62562 1.1359 1.1359
0.62589 1.1362 1.1362
0.62615 1.1359 1.1359
0.62641 1.1362 1.1362
0.62668 1.1359 1.1359
0.62694 1.1364 1.1364
0.62720 1.1359 1.1359
0.62747 1.1362 1.1362
0.62773 1.1359 1.1359
0.62799 1.1362 1.1362
0.62826 1.1359 1.1359
0.62852 1.1362 1.1362
0.62878 1.1359 1.1359
0.62905 1.1362 1.1362
0.62931 1.1359 1.1359
0.62957 1.1364 1.1364
0.62983 1.1359 1.1359
0.63010 1.1362 1.1362
0.63036 1.1359 1.1359
0.63062 1.1362 1.1362
0.63089 1.1359 1.1359
0.63115 1.1362 1.1362
0.63141 1.1359 1.1359
0.63168 1.1362 1.1362
0.63194 1.1362 1.1362
0.63220 1.1362 1.1362
0.63247 1.1359 1.1359
0.63273 1.1362 1.1362
0.63299 1.1359 1.1359
0.63325 1.1362 1.1362
0.63352 1.1359 1.1359
0.63378 1.1362 1.1362
0.63404 1.1359 1.1359
0.63431 1.1362 1.1362
0.63457 1.1362 1.1362
0.63483 1.1362 1.1362
0.63510 1.1359 1.1359
0.63536 1.1362 1.1362
0.63562 1.1359 1.1359
0.63589 1.1362 1.1362
0.63615 1.1359 1.1359
0.63641 1.1362 1.1362
0.63667 1.1359 1.1359
0.63694 1.1364 1.1364
0.63720 1.1359 1.1359
0.63746 1.1362 1.1362
0.63773 1.1359 1.1359
0.63799 1.1362 1.1362
0.63825 1.1359 1.1359
0.63852 1.1362 1.1362
0.63878 1.1359 1.1359
0.63904 1.1362 1.1362
0.63931 1.1359 1.1359
0.63957 1.1364 1.1364
0.63983 1.1359 1.1359
0.64009 1.1362 1.1362
0.64036 1.1359 1.1359
0.64062 1.1362 1.1362
0.64088 1.1359 1.1359
0.64115 1.1362 1.1362
0.64141 1.1359 1.1359
0.64167 1.1362 1.1362
0.64194 1.1359 1.1359
0.64220 1.1364 1.1364
0.64246 1.1359 1.1359
0.64273 1.3020 1.3020
0.64299 1.3020 1.3020
0.64325 1.3020 1.3020
0.64351 1.3020 1.3020
0.64378 1.3020 1.3020
0.64404 1.3020 1.3020
0.64430 1.3020 1.3020
0.64457 1.3023 1.3023
0.64483 1.3020 1.3020
0.64509 1.3020 1.3020
0.64536 1.3020 1.3020
0.64562 1.3020 1.3020
0.64588 1.3020 1.3020
0.64615 1.3020 1.3020
0.64641 1.3020 1.3020
0.64667 1.3020 1.3020
0.64694 1.3020 1.3020
0.64720 1.3023 1.3023
0.64746 1.3018 1.3018
0.64772 1.3020 1.3020
0.64799 1.3020 1.3020
0.64825 1.3020 1.3020
0.64851 1.3020 1.3020
0.64878 1.3020 1.3020
0.64904 1.3020 1.3020
0.64930 1.3020 1.3020
0.64957 1.3023 1.3023
0.64983 1.3020 1.3020
0.65009 1.3020 1.3020
0.65036 1.3020 1.3020
0.65062 1.3020 1.3020
0.65088 1.3020 1.3020
0.65114 1.3020 1.3020
0.65141 1.3020 1.3020
0.65167 1.3020 1.3020
0.65193 1.3020 1.3020
0.65220 1.3023 1.3023
0.65246 1.3020 1.3020
0.65272 1.3020 1.3020
0.65299 1.3018 1.3018
0.65325 1.3020 1.3020
0.65351 1.3020 1.3020
0.65378 1.3020 1.3020
0.65404 1.3020 1.3020
0.65430 1.3020 1.3020
0.65456 1.3023 1.3023
0.65483 1.3020 1.3020
0.65509 1.3020 1.3020
0.65535 1.3020 1.3020
0.65562 1.3020 1.3020
0.65588 1.3020 1.3020
0.65614 1.3020 1.3020
0.65641 1.3020 1.3020
0.65667 1.3020 1.3020
0.65693 1.3020 1.3020
0.65720 1.3023 1.3023
0.65746 1.3020 1.3020
0.65772 1.3020 1.3020
0.65798 1.3020 1.3020
0.65825 1.3020 1.3020
0.65851 1.3018 1.3018
0.65877 1.3020 1.3020
0.65904 1.3020 1.3020
0.65930 1.3020 1.3020
0.65956 1.3023 1.3023
0.65983 1.3020 1.3020
0.66009 1.3020 1.3020
0.66035 1.3020 1.3020
0.66062 1.3020 1.3020
0.66088 1.3020 1.3020
0.66114 1.3020 1.3020
0.66140 1.3020 1.3020
0.66167 1.3020 1.3020
0.66193 1.3020 1.3020
0.66219 1.3023 1.3023
0.66246 1.3020 1.3020
0.66272 1.3020 1.3020
0.66298 1.3020 1.3020
0.66325 1.3020 1.3020
0.66351 1.3020 1.3020
0.66377 1.3020 1.3020
0.66404 1.3020 1.3020
0.66430 1.3018 1.3018
0.66456 1.3020 1.3020
0.66483 1.3023 1.3023
0.66509 1.3020 1.3020
0.66535 1.3020 1.3020
0.66561 1.3020 1.3020
0.66588 1.3020 1.3020
0.66614 1.3020 1.3020
0.66640 1.3020 1.3020
0.66667 1.3020 1.3020
0.66693 1.3020 1.3020
0.66719 1.3023 1.3023
0.66746 1.3020 1.3020
0.66772 1.3020 1.3020
0.66798 1.3020 1.3020
0.66825 1.3020 1.3020
0.66851 1.3020 1.3020
0.66877 1.3020 1.3020
0.66903 1.3020 1.3020
0.66930 1.3020 1.3020
0.66956 1.3020 1.3020
0.66982 1.3021 1.3021
0.67009 1.3020 1.3020
0.67035 1.3020 1.3020
0.67061 1.3020 1.3020
0.67088 1.3020 1.3020
0.67114 1.3020 1.3020
0.67140 1.3020 1.3020
0.67167 1.3020 1.3020
0.67193 1.3020 1.3020
0.67219 1.3023 1.3023
0.67245 1.3020 1.3020
0.67272 1.3020 1.3020
0.67298 1.3020 1.3020
0.67324 1.3020 1.3020
0.67351 1.3020 1.3020
0.67377 1.3020 1.3020
0.67403 1.3020 1.3020
0.67430 1.3020 1.3020
0.67456 1.3020 1.3020
0.67482 1.3023 1.3023
0.67509 1.3020 1.3020
0.67535 1.3020 1.3020
0.67561 1.3018 1.3018
0.67587 1.3020 1.3020
0.67614 1.3020 1.3020
0.67640 1.3020 1.3020
0.67666 1.3020 1.3020
0.67693 1.3020 1.3020
0.67719 1.3023 1.3023
0.67745 1.3020 1.3020
0.67772 1.3020 1.3020
0.67798 1.3020 1.3020
0.67824 1.3020 1.3020
0.67851 1.3020 1.3020
0.67877 1.3020 1.3020
0.67903 1.3020 1.3020
0.67929 1.3020 1.3020
0.67956 1.3020 1.3020
0.67982 1.3023 1.3023
0.68008 1.3020 1.3020
0.68035 1.3020 1.3020
0.68061 1.3020 1.3020
0.68087 1.3020 1.3020
0.68114 1.3018 1.3018
0.68140 1.3020 1.3020
0.68166 1.3020 1.3020
0.68193 1.3020 1.3020
0.68219 1.3023 1.3023
0.68245 1.3020 1.3020
0.68272 1.3020 1.3020
0.68298 1.3020 1.3020
0.68324 1.3020 1.3020
0.68350 1.3020 1.3020
0.68377 1.3020 1.3020
0.68403 1.3020 1.3020
0.68429 1.3020 1.3020
0.68456 1.3020 1.3020
0.68482 1.3023 1.3023
0.68508 1.3020 1.3020
0.68535 1.3020 1.3020
0.68561 1.3020 1.3020
0.68587 1.3020 1.3020
0.68614 1.3020 1.3020
0.68640 1.3020 1.3020
0.68666 1.3020 1.3020
0.68692 1.3018 1.3018
0.68719 1.3023 1.3023
0.68745 1.3020 1.3020
0.68771 1.3020 1.3020
0.68798 1.3020 1.3020
0.68824 1.3020 1.3020
0.68850 1.3020 1.3020
0.68877 1.3020 1.3020
0.68903 1.3020 1.3020
0.68929 1.3020 1.3020
0.68956 1.3020 1.3020
0.68982 1.3023 1.3023
0.69008 1.3020 1.3020
0.69034 1.3020 1.3020
0.69061 1.3020 1.3020
0.69087 1.3020 1.3020
0.69113 1.3020 1.3020
0.69140 1.3020 1.3020
0.69166 1.3020 1.3020
0.69192 1.3020 1.3020
0.69219 1.3020 1.3020
0.69245 1.3021 1.3021
0.69271 1.3020 1.3020
0.69298 1.3020 1.3020
0.69324 1.3020 1.3020
0.69350 1.3020 1.3020
0.69376 1.3020 1.3020
0.69403 1.3020 1.3020
0.69429 1.3020 1.3020
0.69455 1.3020 1.3020
0.69482 1.3023 1.3023
0.69508 1.3020 1.3020
0.69534 1.3020 1.3020
0.69561 1.3020 1.3020
0.69587 1.3020 1.3020
0.69613 1.3020 1.3020
0.69640 1.3020 1.3020
0.69666 1.3020 1.3020
0.69692 1.3020 1.3020
0.69718 1.3020 1.3020
0.69745 1.4682 1.4682
0.69771 1.4678 1.4678
0.69797 1.4681 1.4681
0.69824 1.4678 1.4678
0.69850 1.4681 1.4681
0.69876 1.4678 1.4678
0.69903 1.4678 1.4678
0.69929 1.4681 1.4681
0.69955 1.4678 1.4678
0.69982 1.4684 1.4684
0.70008 1.4678 1.4678
0.70034 1.4681 1.4681
0.70061 1.4678 1.4678
0.70087 1.4678 1.4678
0.70113 1.4681 1.4681
0.70139 1.4678 1.4678
0.70166 1.4681 1.4681
0.70192 1.4678 1.4678
0.70218 1.4678 1.4678
0.70245 1.4684 1.4684
0.70271 1.4678 1.4678
0.70297 1.4681 1.4681
0.70324 1.4678 1.4678
0.70350 1.4678 1.4678
0.70376 1.4681 1.4681
0.70403 1.4678 1.4678
0.70429 1.4681 1.4681
0.70455 1.4678 1.4678
0.70481 1.4682 1.4682
0.70508 1.4681 1.4681
0.70534 1.4678 1.4678
0.70560 1.4681 1.4681
0.70587 1.4678 1.4678
0.70613 1.4681 1.4681
0.70639 1.4678 1.4678
0.70666 1.4678 1.4678
0.70692 1.4681 1.4681
0.70718 1.4678 1.4678
0.70745 1.4684 1.4684
0.70771 1.4678 1.4678
0.70797 1.4678 1.4678
0.70823 1.4681 1.4681
0.70850 1.4678 1.4678
0.70876 1.4681 1.4681
0.70902 1.4678 1.4678
0.70929 1.4678 1.4678
0.70955 1.4681 1.4681
0.70981 1.4682 1.4682
0.71008 1.4681 1.4681
0.71034 1.4678 1.4678
0.71060 1.4678 1.4678
0.71087 1.4681 1.4681
0.71113 1.4678 1.4678
0.71139 1.4681 1.4681
0.71165 1.4678 1.4678
0.71192 1.4678 1.4678
0.71218 1.4681 1.4681
0.71244 1.4682 1.4682
0.71271 1.4681 1.4681
0.71297 1.4678 1.4678
0.71323 1.4681 1.4681
0.71350 1.4678 1.4678
0.71376 1.4678 1.4678
0.71402 1.4681 1.4681
0.71429 1.4678 1.4678
0.71455 1.4681 1.4681
0.71481 1.4678 1.4678
0.71507 1.4682 1.4682
0.71534 1.4681 1.4681
0.71560 1.4678 1.4678
0.71586 1.4681 1.4681
0.71613 1.4678 1.4678
0.71639 1.4678 1.4678
0.71665 1.4681 1.4681
0.71692 1.4678 1.4678
0.71718 1.4681 1.4681
0.71744 1.4682 1.4682
0.71771 1.4678 1.4678
0.71797 1.4681 1.4681
0.71823 1.4678 1.4678
0.71850 1.4681 1.4681
0.71876 1.4678 1.4678
0.71902 1.4681 1.4681
0.71928 1.4678 1.4678
0.71955 1.4678 1.4678
0.71981 1.4681 1.4681
0.72007 1.4682 1.4682
0.72034 1.4681 1.4681
0.72060 1.4678 1.4678
0.72086 1.4678 1.4678
0.72113 1.4681 1.4681
0.72139 1.4678 1.4678
0.72165 1.4681 1.4681
0.72192 1.4678 1.4678
0.72218 1.4678 1.4678
0.72244 1.4684 1.4684
0.72270 1.4678 1.4678
0.72297 1.4681 1.4681
0.72323 1.4678 1.4678
0.72349 1.4678 1.4678
0.72376 1.4681 1.4681
0.72402 1.4678 1.4678
0.72428 1.4681 1.4681
0.72455 1.4678 1.4678
0.72481 1.4678 1.4678
0.72507 1.4684 1.4684
0.72534 1.4678 1.4678
0.72560 1.4681 1.4681
0.72586 1.4678 1.4678
0.72612 1.4681 1.4681
0.72639 1.4678 1.4678
0.72665 1.4678 1.4678
0.72691 1.4681 1.4681
0.72718 1.4678 1.4678
0.72744 1.4684 1.4684
0.72770 1.4678 1.4678
0.72797 1.4678 1.4678
0.72823 1.4681 1.4681
0.72849 1.4678 1.4678
0.72876 1.4681 1.4681
0.72902 1.4678 1.4678
0.72928 1.4678 1.4678
0.72954 1.4681 1.4681
0.72981 1.4678 1.4678
0.73007 1.4684 1.4684
0.73033 1.4678 1.4678
0.73060 1.4678 1.4678
0.73086 1.4681 1.4681
0.73112 1.4678 1.4678
0.73139 1.4681 1.4681
0.73165 1.4678 1.4678
0.73191 1.4681 1.4681
0.73218 1.4678 1.4678
0.73244 1.4682 1.4682
0.73270 1.4681 1.4681
0.73296 1.4678 1.4678
0.73323 1.4681 1.4681
0.73349 1.4678 1.4678
0.73375 1.4678 1.4678
0.73402 1.4681 1.4681
